-2.98904,0.451635,0.124089,0
-2.9047,0.537888,-0.0561231,573000
-2.91869,0.526154,0.0100332,614000
-2.87045,0.576406,-0.425029,156000
-2.88572,0.557515,-0.220058,255000
-2.88646,0.556255,-0.203612,372000
-2.87124,0.576656,0.10663,1300
-2.96988,0.473427,0.0673973,56700
-2.9491,0.493619,-0.0405136,124000
-2.94283,0.500473,0.165282,177000
-2.93177,0.511878,0.165827,115000
-2.89219,0.554399,0.231665,0
-2.88083,0.565709,0.0727916,74300
-2.87512,0.56701,-0.0429595,524000
-2.87631,0.56708,0.15067,0
-2.91302,0.532219,0.090493,237000
-2.94021,0.502876,0.134036,256000
-2.99312,0.45052,0.188969,13500
-2.96013,0.481608,0.0831723,190000
-2.9382,0.501782,-0.0230732,403000
-2.99443,0.44781,0.204299,5630
-2.87017,0.577082,-0.264664,367000
-2.91998,0.523561,0.149734,91900
-2.88765,0.55603,-0.0100392,525000
-2.86418,0.577929,-0.220269,371000
-2.94962,0.490875,0.206815,22700
-2.93925,0.502932,0.0288927,808000
-2.93856,0.501495,0.207208,10400
-2.91904,0.523143,-0.079849,629000
-2.88527,0.558718,-0.39675,0
-2.88658,0.556505,-0.381323,15300
-2.86876,0.576644,0.216788,0
-2.92516,0.515953,0.016398,716000
-2.95127,0.492551,0.133701,285000
-2.97362,0.467412,0.220622,6720
-2.87494,0.567224,-0.380077,136000
-2.87568,0.567388,-0.363354,118000
-2.88275,0.56486,-0.480682,0
-2.94673,0.494869,-0.10787,0
-2.89279,0.554867,0.106573,49300
-2.89639,0.545554,0.117283,69500
-2.88029,0.566633,-0.494525,0
-2.94072,0.505516,0.0627772,357000
-2.86904,0.576902,0.0566038,56600
-2.8907,0.555118,-0.121211,509000
-2.89144,0.555134,-0.104517,482000
-2.87062,0.576841,-0.0877854,427000
-2.93207,0.508343,-0.119442,153000
-2.92062,0.526616,-0.223552,22900
-2.90339,0.544096,-0.0707736,664000
-2.89536,0.545639,-0.0587918,620000
-2.90194,0.543902,0.21544,0
-2.91096,0.533584,0.182559,5800
-2.87597,0.567031,-0.204024,409000
-2.90325,0.543583,0.231235,0
-2.89678,0.54719,-0.220393,151000
-2.89809,0.545595,-0.204846,235000
-2.92276,0.520018,-0.245697,0
-2.92994,0.515215,-0.0972436,302000
-2.9103,0.534964,-0.20691,188000
-2.94109,0.502914,-0.151374,0
-2.88444,0.559726,-0.359834,231000
-2.9529,0.492541,0.184607,134000
-2.86898,0.576584,-0.458377,91200
-2.89217,0.555248,-0.0878037,506000
-2.92115,0.524578,0.0239148,657000
-2.87118,0.576678,-0.408285,251000
-2.96612,0.478817,0.0383999,84300
-2.968,0.476112,0.0528967,72100
-2.93046,0.512589,0.150108,184000
-2.91078,0.536242,-0.154084,265000
-2.86729,0.577005,0.183476,0
-2.87879,0.566011,0.0403024,173000
-2.8801,0.565889,0.0561354,142000
-2.89088,0.555405,0.216004,0
-2.88311,0.559723,-0.251343,177000
-2.9169,0.530034,-0.0576466,725000
-2.90443,0.537711,-0.339905,0
-2.95579,0.486802,0.0549713,280000
-2.95768,0.484245,0.0694968,193000
-2.9928,0.446304,0.153098,0
-2.86695,0.577349,-0.171143,373000
-2.89132,0.55454,0.0731273,152000
-2.89205,0.554655,0.0898407,87800
-2.8709,0.577294,-0.247931,338000
-2.89712,0.545373,0.133939,31900
-2.93549,0.508655,-0.0000399463,945000
-2.93737,0.505646,0.0143977,936000
-2.96068,0.480059,0.206385,29100
-2.86311,0.581202,-0.591009,0
-2.90303,0.542882,-0.301346,49300
-2.88339,0.562071,-0.411121,7450
-2.90715,0.536507,-0.0422034,658000
-2.86719,0.578733,-0.526393,0
-2.94939,0.494088,0.118977,284000
-2.96826,0.471788,0.0161707,0
-2.87992,0.565799,-0.281042,227000
-2.87421,0.568533,-0.396514,102000
-2.98021,0.465363,0.0508106,0
-2.92783,0.512111,-0.201332,0
-2.89082,0.554485,-0.299094,125000
-2.88038,0.56595,-0.104087,442000
-2.9379,0.508401,-0.181187,0
-2.86757,0.577164,0.0232724,180000
-2.90687,0.534974,0.117733,131000
-2.9661,0.477582,0.162508,342000
-2.86684,0.577344,0.00661617,248000
-2.92888,0.513791,-0.149263,70300
-2.93076,0.511224,-0.134739,98100
-2.90266,0.544767,-0.0873345,631000
-2.8996,0.544796,0.0236661,550000
-2.92594,0.52142,0.229437,0
-2.90892,0.534377,0.150165,46700
-2.91022,0.534059,0.16596,23200
-2.90121,0.544278,0.198822,0
-2.89548,0.548785,-0.23594,167000
-2.90919,0.534045,-0.0101338,706000
